x,rho,u,p
0,1,0,1
0.01,1,-6.47993e-14,1
0.02,1,5.81734e-14,1
0.03,1,6.29687e-13,1
0.04,1,-5.86111e-15,1
0.05,1,-3.39119e-12,1
0.06,1,-1.49394e-12,1
0.07,1,1.67832e-11,1
0.08,1,1.61538e-11,1
0.09,1,-7.47218e-11,1
0.1,1,-1.22034e-10,1
0.11,1,2.83236e-10,1
0.12,1,7.56294e-10,1
0.13,1,-7.86654e-10,1
0.14,1,-3.97425e-09,1
0.15,1,4.56209e-10,1
0.16,1,1.75088e-08,1
0.17,1,1.27615e-08,1
0.18,1,-6.08461e-08,1
0.19,1,-1.07473e-07,1
0.2,1,1.34474e-07,1
0.21,1,5.48367e-07,0.999999
0.22,1,8.95163e-08,1
0.23,1,-1.87109e-06,1
0.24,1,-2.48293e-06,1
0.25,0.999997,3.43347e-06,0.999996
0.26,0.999989,1.31377e-05,0.999984
0.27,0.999993,8.43041e-06,0.99999
0.28,1.00002,-2.42571e-05,1.00003
0.29,1.00004,-5.0118e-05,1.00006
0.3,0.999973,4.09446e-05,0.999946
0.31,0.99959,0.000502496,0.999382
0.32,0.998415,0.00189544,0.997734
0.33,0.995389,0.00547517,0.993523
0.34,0.988094,0.0141318,0.98338
0.35,0.971355,0.0342674,0.960133
0.36,0.942369,0.0698292,0.920237
0.37,0.90462,0.117408,0.869064
0.38,0.862777,0.17206,0.813315
0.39,0.819942,0.230288,0.757327
0.4,0.777685,0.290181,0.703222
0.41,0.736693,0.350822,0.65185
0.42,0.697291,0.411702,0.603545
0.43,0.659693,0.472399,0.55847
0.44,0.624093,0.532493,0.516718
0.45,0.590562,0.591718,0.478211
0.46,0.558741,0.650433,0.442491
0.47,0.527929,0.709645,0.408866
0.48,0.498543,0.768605,0.37742
0.49,0.473522,0.822725,0.350533
0.5,0.453801,0.868365,0.32966
0.51,0.436335,0.905347,0.312629
0.52,0.42317,0.928732,0.302429
0.53,0.418518,0.938591,0.29926
0.54,0.419738,0.939437,0.298649
0.55,0.423909,0.935204,0.300179
0.56,0.428592,0.928375,0.302943
0.57,0.431377,0.922176,0.305851
0.58,0.430111,0.919318,0.307147
0.59,0.421856,0.921694,0.305719
0.6,0.40443,0.926196,0.30418
0.61,0.377853,0.92754,0.303703
0.62,0.34531,0.927263,0.303109
0.63,0.312188,0.927482,0.302215
0.64,0.283342,0.927548,0.301429
0.65,0.263155,0.926219,0.300825
0.66,0.25382,0.925987,0.300935
0.67,0.251235,0.926863,0.301681
0.68,0.251363,0.926673,0.302283
0.69,0.252816,0.925021,0.302261
0.7,0.254718,0.919947,0.300358
0.71,0.255682,0.902293,0.292912
0.72,0.246985,0.815656,0.265391
0.73,0.192695,0.487633,0.181608
0.74,0.13789,0.109067,0.114843
0.75,0.126666,0.0147342,0.101955
0.76,0.125148,0.00129295,0.100215
0.77,0.124975,-0.000119817,0.0999827
0.78,0.124998,-3.55498e-05,0.0999939
0.79,0.125006,4.35676e-05,0.100006
0.8,0.125,6.27682e-06,0.100001
0.81,0.124999,-6.53452e-06,0.0999991
0.82,0.125,-1.59238e-07,0.1
0.83,0.125,1.05438e-06,0.1
0.84,0.125,-7.2565e-08,0.1
0.85,0.125,-1.49791e-07,0.1
0.86,0.125,2.68619e-08,0.1
0.87,0.125,1.93832e-08,0.1
0.88,0.125,-6.2539e-09,0.1
0.89,0.125,-2.13147e-09,0.1
0.9,0.125,1.2335e-09,0.1
0.91,0.125,1.65152e-10,0.1
0.92,0.125,-2.20108e-10,0.1
0.93,0.125,2.56447e-12,0.1
0.94,0.125,3.65339e-11,0.1
0.95,0.125,-4.78705e-12,0.1
0.96,0.125,-5.70638e-12,0.1
0.97,0.125,1.3628e-12,0.1
0.98,0.125,8.55152e-13,0.1
0.99,0.125,-1.44432e-13,0.1
1,0.125,0,0.1
