x,rho,u,p
0,1,0,1
0.01,1,-1.61485e-10,1
0.02,1,-3.54318e-11,1
0.03,1,1.13441e-09,1
0.04,1,1.35318e-09,1
0.05,1,-3.16497e-09,1
0.06,1,-8.25104e-09,1
0.07,1,3.47885e-09,1
0.08,1,3.38078e-08,1
0.09,1,2.38363e-08,1
0.1,1,-9.24028e-08,1
0.11,1,-1.87657e-07,1
0.12,1,9.00109e-08,1
0.13,0.999999,7.28751e-07,0.999999
0.14,0.999999,6.30122e-07,0.999999
0.15,1,-1.46465e-06,1
0.16,1,-3.88665e-06,1
0.17,1,-9.75869e-07,1
0.18,0.999991,1.01359e-05,0.999988
0.19,0.999984,1.86829e-05,0.999978
0.2,0.999997,3.00406e-06,0.999997
0.21,1.00003,-4.03231e-05,1.00005
0.22,1.00005,-6.27696e-05,1.00008
0.23,0.999963,5.006e-05,0.999936
0.24,0.999558,0.000535344,0.99935
0.25,0.998428,0.00187474,0.997766
0.26,0.995736,0.00506115,0.994015
0.27,0.989648,0.0122912,0.985536
0.28,0.976754,0.0277586,0.967605
0.29,0.955745,0.0533199,0.938586
0.3,0.928942,0.0865703,0.901947
0.31,0.899228,0.124351,0.861813
0.32,0.868565,0.164418,0.820937
0.33,0.837959,0.20556,0.780706
0.34,0.807832,0.247251,0.741674
0.35,0.778346,0.289276,0.704033
0.36,0.749576,0.331524,0.667854
0.37,0.721575,0.373905,0.633174
0.38,0.694396,0.416318,0.600025
0.39,0.668096,0.45864,0.568439
0.4,0.642725,0.500748,0.538439
0.41,0.618295,0.542571,0.509994
0.42,0.594747,0.584155,0.482999
0.43,0.571965,0.625657,0.457287
0.44,0.549842,0.667239,0.432711
0.45,0.528361,0.7089,0.409231
0.46,0.507674,0.750315,0.386985
0.47,0.488089,0.790795,0.366254
0.48,0.470001,0.829439,0.347327
0.49,0.45399,0.865173,0.330677
0.5,0.440496,0.895407,0.317141
0.51,0.429517,0.91843,0.306984
0.52,0.42413,0.931862,0.301628
0.53,0.423256,0.936448,0.299473
0.54,0.424292,0.935684,0.299458
0.55,0.425891,0.931546,0.301235
0.56,0.426888,0.925807,0.3036
0.57,0.426862,0.921428,0.305504
0.58,0.426336,0.919926,0.306097
0.59,0.426035,0.921335,0.305373
0.6,0.426485,0.924646,0.304171
0.61,0.427309,0.927985,0.303002
0.62,0.427783,0.930198,0.30225
0.63,0.427054,0.930804,0.302104
0.64,0.423431,0.929914,0.302423
0.65,0.412972,0.928918,0.302794
0.66,0.391877,0.929012,0.302763
0.67,0.362286,0.928847,0.302848
0.68,0.328958,0.928619,0.303056
0.69,0.297265,0.928288,0.30307
0.7,0.27261,0.927317,0.302793
0.71,0.25878,0.927793,0.30295
0.72,0.253488,0.929547,0.303478
0.73,0.252224,0.929929,0.303757
0.74,0.253208,0.92896,0.303619
0.75,0.255645,0.926816,0.303066
0.76,0.258975,0.924543,0.302435
0.77,0.262658,0.923429,0.302169
0.78,0.265999,0.923418,0.302239
0.79,0.268168,0.923075,0.30215
0.8,0.268442,0.920638,0.301326
0.81,0.265618,0.909857,0.297551
0.82,0.254228,0.860802,0.281733
0.83,0.211149,0.639705,0.218741
0.84,0.149682,0.221962,0.13236
0.85,0.128507,0.0322181,0.104321
0.86,0.125408,0.00371171,0.100532
0.87,0.124998,9.11912e-05,0.100017
0.88,0.124987,-0.00011058,0.0999835
0.89,0.125006,3.77033e-05,0.100005
0.9,0.125002,2.33646e-05,0.100003
0.91,0.124999,-6.43349e-06,0.0999991
0.92,0.125,-2.80476e-06,0.0999996
0.93,0.125,1.38165e-06,0.1
0.94,0.125,3.33901e-07,0.1
0.95,0.125,-2.50873e-07,0.1
0.96,0.125,-2.9164e-08,0.1
0.97,0.125,4.3044e-08,0.1
0.98,0.125,1.48173e-09,0.1
0.99,0.125,-4.88331e-09,0.1
1,0.125,0,0.1
