x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,5.00429e-18,1
0.05,1,2.49975e-17,1
0.06,1,-1.75025e-16,1
0.07,1,6.89956e-16,1
0.08,1,2.32739e-15,1
0.09,1,-6.34309e-15,1
0.1,1,-1.71498e-14,1
0.11,1,4.89907e-14,1
0.12,1,1.145e-13,1
0.13,1,-3.66711e-13,1
0.14,1,-7.72514e-13,1
0.15,1,2.55357e-12,1
0.16,1,5.20525e-12,1
0.17,1,-1.65461e-11,1
0.18,1,-3.49853e-11,1
0.19,1,9.90302e-11,1
0.2,1,2.32803e-10,1
0.21,1,-5.37217e-10,1
0.22,1,-1.50867e-09,1
0.23,1,2.54084e-09,1
0.24,1,9.31692e-09,1
0.25,1,-9.47733e-09,1
0.26,1,-5.32256e-08,1
0.27,1,1.82147e-08,1
0.28,1,2.72609e-07,1
0.29,1,1.04572e-07,1
0.3,1,-1.1565e-06,1
0.31,1,-1.37988e-06,1
0.32,0.999997,3.83448e-06,0.999995
0.33,0.999992,1.00689e-05,0.999988
0.34,1,-1.92558e-06,1
0.35,1.00002,-3.23629e-05,1.00004
0.36,1.00002,-7.98313e-06,1.00001
0.37,0.99978,0.000280008,0.999637
0.38,0.998852,0.00138677,0.998322
0.39,0.996035,0.00471352,0.994408
0.4,0.988327,0.0138182,0.983729
0.41,0.967873,0.0384086,0.955373
0.42,0.926279,0.0899508,0.898299
0.43,0.868011,0.165078,0.820255
0.44,0.802515,0.254507,0.734981
0.45,0.73645,0.350966,0.651671
0.46,0.673599,0.449488,0.575143
0.47,0.61586,0.54651,0.507353
0.48,0.564,0.639693,0.448676
0.49,0.518003,0.728123,0.398798
0.5,0.47725,0.810886,0.356804
0.51,0.445574,0.883219,0.324125
0.52,0.429245,0.928124,0.302483
0.53,0.421621,0.942487,0.294365
0.54,0.414699,0.943812,0.295464
0.55,0.403083,0.933493,0.30016
0.56,0.379672,0.922683,0.304847
0.57,0.349907,0.919441,0.305591
0.58,0.319916,0.920028,0.3032
0.59,0.292041,0.922382,0.30257
0.6,0.27012,0.92777,0.304262
0.61,0.255148,0.924913,0.3046
0.62,0.24212,0.899974,0.296988
0.63,0.220104,0.77514,0.255201
0.64,0.166497,0.374192,0.159489
0.65,0.131541,0.0615969,0.10837
0.66,0.125815,0.00760024,0.101026
0.67,0.125046,0.000453928,0.100082
0.68,0.12498,-0.000138297,0.0999799
0.69,0.125004,1.52579e-05,0.100001
0.7,0.125004,3.22071e-05,0.100004
0.71,0.124999,-3.38587e-06,0.0999995
0.72,0.125,-4.19656e-06,0.0999994
0.73,0.125,1.16227e-06,0.1
0.74,0.125,5.79866e-07,0.1
0.75,0.125,-2.4535e-07,0.1
0.76,0.125,-7.16082e-08,0.1
0.77,0.125,4.55512e-08,0.1
0.78,0.125,8.0923e-09,0.1
0.79,0.125,-7.61639e-09,0.1
0.8,0.125,-7.66801e-10,0.1
0.81,0.125,1.17938e-09,0.1
0.82,0.125,4.69413e-11,0.1
0.83,0.125,-1.70635e-10,0.1
0.84,0.125,2.48089e-12,0.1
0.85,0.125,2.31685e-11,0.1
0.86,0.125,-1.56726e-12,0.1
0.87,0.125,-2.95103e-12,0.1
0.88,0.125,3.6456e-13,0.1
0.89,0.125,3.50649e-13,0.1
0.9,0.125,-6.59679e-14,0.1
0.91,0.125,-3.872e-14,0.1
0.92,0.125,1.05135e-14,0.1
0.93,0.125,4.24515e-15,0.1
0.94,0.125,-1.13573e-15,0.1
0.95,0.125,-1.69742e-16,0.1
0.96,0.125,1.60053e-16,0.1
0.97,0.125,-5.00517e-18,0.1
0.98,0.125,-1.8702e-16,0.1
0.99,0.125,-1.58132e-16,0.1
1,0.125,0,0.1
