x,rho,u,p
0,1,0,1
0.01,1,7.00954e-15,1
0.02,1,-3.67284e-15,1
0.03,1,-6.90233e-14,1
0.04,1,-3.01955e-15,1
0.05,1,4.03085e-13,1
0.06,1,1.2884e-13,1
0.07,1,-2.2446e-12,1
0.08,1,-1.49958e-12,1
0.09,1,1.169e-11,1
0.1,1,1.29001e-11,1
0.11,1,-5.56832e-11,1
0.12,1,-9.36143e-11,1
0.13,1,2.32562e-10,1
0.14,1,5.9383e-10,1
0.15,1,-7.71864e-10,1
0.16,1,-3.30873e-09,1
0.17,1,1.3337e-09,1
0.18,1,1.59541e-08,1
0.19,1,6.30054e-09,1
0.2,1,-6.37276e-08,1
0.21,1,-8.0983e-08,1
0.22,1,1.88141e-07,1
0.23,1,5.04101e-07,0.999999
0.24,1,-2.15246e-07,1
0.25,1,-2.112e-06,1
0.26,1,-1.54654e-06,1
0.27,0.999995,5.8116e-06,0.999993
0.28,0.999989,1.32727e-05,0.999984
0.29,0.999999,4.93548e-07,1
0.3,1.00003,-3.54376e-05,1.00004
0.31,1.00003,-3.58479e-05,1.00005
0.32,0.999883,0.000150812,0.999806
0.33,0.999269,0.000887682,0.998923
0.34,0.997496,0.0029846,0.99645
0.35,0.992987,0.00831672,0.990182
0.36,0.981935,0.0214897,0.974823
0.37,0.958184,0.0503212,0.941942
0.38,0.921621,0.0957928,0.892002
0.39,0.877528,0.152541,0.832858
0.4,0.830653,0.215475,0.771239
0.41,0.78376,0.281379,0.71095
0.42,0.73816,0.348569,0.653691
0.43,0.694465,0.416138,0.600141
0.44,0.653041,0.483427,0.550595
0.45,0.614121,0.54985,0.505156
0.46,0.577666,0.615148,0.463667
0.47,0.543226,0.679805,0.425561
0.48,0.510493,0.744359,0.390028
0.49,0.481498,0.807189,0.358428
0.5,0.457879,0.859004,0.334221
0.51,0.435112,0.901551,0.313979
0.52,0.422089,0.929012,0.303154
0.53,0.419809,0.939593,0.298977
0.54,0.422261,0.940889,0.297708
0.55,0.425929,0.935854,0.29951
0.56,0.428485,0.928123,0.303057
0.57,0.427883,0.921385,0.306426
0.58,0.420324,0.919467,0.307368
0.59,0.399894,0.923269,0.305155
0.6,0.36954,0.924261,0.303323
0.61,0.336545,0.923498,0.302825
0.62,0.305315,0.924491,0.302692
0.63,0.27847,0.925098,0.301718
0.64,0.260142,0.925919,0.300758
0.65,0.25273,0.9286,0.301246
0.66,0.250541,0.92846,0.301893
0.67,0.250206,0.926293,0.30178
0.68,0.250706,0.918297,0.299112
0.69,0.250346,0.884942,0.287458
0.7,0.23207,0.726046,0.240069
0.71,0.166051,0.325449,0.149163
0.72,0.130899,0.0520531,0.106956
0.73,0.12572,0.00642328,0.100873
0.74,0.125033,0.000349389,0.100063
0.75,0.12498,-0.000139065,0.0999797
0.76,0.125005,1.9735e-05,0.100002
0.77,0.125004,3.12706e-05,0.100004
0.78,0.124999,-3.47372e-06,0.0999995
0.79,0.125,-3.95654e-06,0.0999995
0.8,0.125,1.03351e-06,0.1
0.81,0.125,5.00464e-07,0.1
0.82,0.125,-2.07231e-07,0.1
0.83,0.125,-4.95231e-08,0.1
0.84,0.125,3.77464e-08,0.1
0.85,0.125,2.72461e-09,0.1
0.86,0.125,-6.29833e-09,0.1
0.87,0.125,4.01179e-10,0.1
0.88,0.125,9.8525e-10,0.1
0.89,0.125,-1.86366e-10,0.1
0.9,0.125,-1.45099e-10,0.1
0.91,0.125,4.60632e-11,0.1
0.92,0.125,2.01008e-11,0.1
0.93,0.125,-9.28155e-12,0.1
0.94,0.125,-2.59684e-12,0.1
0.95,0.125,1.66958e-12,0.1
0.96,0.125,3.06785e-13,0.1
0.97,0.125,-2.76066e-13,0.1
0.98,0.125,-3.54869e-14,0.1
0.99,0.125,2.81389e-14,0.1
1,0.125,0,0.1
