x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,0,1
0.06,1,0,1
0.07,1,0,1
0.08,1,0,1
0.09,1,0,1
0.1,1,0,1
0.11,1,0,1
0.12,1,0,1
0.13,1,0,1
0.14,1,0,1
0.15,1,0,1
0.16,1,0,1
0.17,1,0,1
0.18,1,0,1
0.19,1,0,1
0.2,1,0,1
0.21,1,0,1
0.22,1,0,1
0.23,1,0,1
0.24,1,1.03532e-16,1
0.25,1,1.58781e-17,1
0.26,1,-2.58047e-15,1
0.27,1,7.88592e-15,1
0.28,1,3.02049e-14,1
0.29,1,-2.40067e-13,1
0.3,1,7.59557e-14,1
0.31,1,4.13851e-12,1
0.32,1,-1.11016e-11,1
0.33,1,-4.30358e-11,1
0.34,1,2.62361e-10,1
0.35,1,1.41609e-10,1
0.36,1,-3.89697e-09,1
0.37,1,4.4765e-09,1
0.38,1,4.32961e-08,1
0.39,1,-1.02148e-07,1
0.4,1,-3.34141e-07,1
0.41,0.999999,1.50713e-06,0.999998
0.42,0.999996,2.96036e-06,0.999997
0.43,1.00001,-1.00084e-05,1.00001
0.44,1.00001,7.74718e-07,0.999998
0.45,0.999761,0.000288968,0.999598
0.46,0.997903,0.0024105,0.997128
0.47,0.987908,0.0137244,0.983844
0.48,0.94119,0.0700758,0.920477
0.49,0.814962,0.232137,0.75968
0.5,0.625373,0.497289,0.551037
0.51,0.450204,0.795696,0.385079
0.52,0.317486,0.931195,0.28839
0.53,0.215355,0.673857,0.209693
0.54,0.146523,0.199692,0.127599
0.55,0.128029,0.0272256,0.103588
0.56,0.1253,0.00265203,0.100393
0.57,0.124991,2.37484e-05,0.100004
0.58,0.124992,-7.33783e-05,0.0999888
0.59,0.125004,2.36313e-05,0.100003
0.6,0.125001,8.88916e-06,0.100001
0.61,0.125,-2.5098e-06,0.0999997
0.62,0.125,-4.07129e-07,0.0999999
0.63,0.125,2.67884e-07,0.1
0.64,0.125,1.76581e-09,0.1
0.65,0.125,-1.91101e-08,0.1
0.66,0.125,2.36345e-09,0.1
0.67,0.125,9.3688e-10,0.1
0.68,0.125,-2.67043e-10,0.1
0.69,0.125,-1.83914e-11,0.1
0.7,0.125,1.7353e-11,0.1
0.71,0.125,-1.42144e-12,0.1
0.72,0.125,-6.76176e-13,0.1
0.73,0.125,1.63988e-13,0.1
0.74,0.125,7.96921e-15,0.1
0.75,0.125,-8.32288e-15,0.1
0.76,0.125,8.56492e-16,0.1
0.77,0.125,1.99493e-16,0.1
0.78,0.125,-4.825e-17,0.1
0.79,0.125,2.18791e-17,0.1
0.8,0.125,0,0.1
0.81,0.125,0,0.1
0.82,0.125,0,0.1
0.83,0.125,0,0.1
0.84,0.125,0,0.1
0.85,0.125,0,0.1
0.86,0.125,0,0.1
0.87,0.125,0,0.1
0.88,0.125,0,0.1
0.89,0.125,0,0.1
0.9,0.125,0,0.1
0.91,0.125,0,0.1
0.92,0.125,0,0.1
0.93,0.125,0,0.1
0.94,0.125,0,0.1
0.95,0.125,0,0.1
0.96,0.125,0,0.1
0.97,0.125,0,0.1
0.98,0.125,-1.34576e-16,0.1
0.99,0.125,-9.48155e-17,0.1
1,0.125,0,0.1
