x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,5.4933e-17,1
0.04,1,-3.98521e-17,1
0.05,1,-1.79925e-16,1
0.06,1,2.09737e-15,1
0.07,1,2.09061e-15,1
0.08,1,-1.59133e-14,1
0.09,1,-1.48608e-14,1
0.1,1,1.10584e-13,1
0.11,1,9.56942e-14,1
0.12,1,-7.50279e-13,1
0.13,1,-6.56508e-13,1
0.14,1,4.82955e-12,1
0.15,1,4.70597e-12,1
0.16,1,-2.93432e-11,1
0.17,1,-3.43457e-11,1
0.18,1,1.66379e-10,1
0.19,1,2.46751e-10,1
0.2,1,-8.62193e-10,1
0.21,1,-1.69021e-09,1
0.22,1,3.92781e-09,1
0.23,1,1.07509e-08,1
0.24,1,-1.43481e-08,1
0.25,1,-6.16956e-08,1
0.26,1,2.97759e-08,1
0.27,1,3.1003e-07,1
0.28,1,1.0509e-07,1
0.29,1,-1.25912e-06,1
0.3,1,-1.53585e-06,1
0.31,0.999997,3.80633e-06,0.999996
0.32,0.999991,1.06415e-05,0.999987
0.33,0.999999,-2.19496e-07,1
0.34,1.00002,-3.18451e-05,1.00004
0.35,1.00002,-1.87514e-05,1.00002
0.36,0.999826,0.000223828,0.999709
0.37,0.999028,0.00117863,0.998571
0.38,0.99662,0.00402318,0.995222
0.39,0.990126,0.0116929,0.986217
0.4,0.973149,0.0320292,0.962665
0.41,0.937321,0.0761091,0.913338
0.42,0.885184,0.142524,0.843047
0.43,0.825142,0.222973,0.764146
0.44,0.763521,0.310668,0.685446
0.45,0.703878,0.401167,0.61162
0.46,0.648046,0.491636,0.544773
0.47,0.596926,0.580119,0.485574
0.48,0.550848,0.665354,0.433857
0.49,0.509369,0.746337,0.389143
0.5,0.471117,0.822548,0.350535
0.51,0.441383,0.889458,0.321085
0.52,0.428182,0.929573,0.303203
0.53,0.42347,0.943087,0.295498
0.54,0.41994,0.942835,0.295681
0.55,0.414457,0.933673,0.300309
0.56,0.399483,0.92083,0.304472
0.57,0.371251,0.919656,0.305482
0.58,0.339802,0.922622,0.304271
0.59,0.309492,0.92257,0.302449
0.6,0.282825,0.921377,0.30251
0.61,0.264254,0.925809,0.303868
0.62,0.253204,0.92504,0.303964
0.63,0.244278,0.910238,0.29883
0.64,0.230922,0.836539,0.271846
0.65,0.187415,0.512209,0.186681
0.66,0.137777,0.114516,0.115695
0.67,0.126607,0.0146909,0.101953
0.68,0.125139,0.00123321,0.100207
0.69,0.124976,-0.000116476,0.0999831
0.7,0.124999,-2.88376e-05,0.0999948
0.71,0.125005,4.09844e-05,0.100005
0.72,0.125,4.05915e-06,0.100001
0.73,0.124999,-6.015e-06,0.0999992
0.74,0.125,2.99036e-07,0.1
0.75,0.125,9.63189e-07,0.1
0.76,0.125,-1.56805e-07,0.1
0.77,0.125,-1.39705e-07,0.1
0.78,0.125,4.01489e-08,0.1
0.79,0.125,1.93308e-08,0.1
0.8,0.125,-8.04955e-09,0.1
0.81,0.125,-2.49336e-09,0.1
0.82,0.125,1.42534e-09,0.1
0.83,0.125,2.95173e-10,0.1
0.84,0.125,-2.31155e-10,0.1
0.85,0.125,-3.07153e-11,0.1
0.86,0.125,3.49562e-11,0.1
0.87,0.125,2.50597e-12,0.1
0.88,0.125,-4.96898e-12,0.1
0.89,0.125,-8.08919e-14,0.1
0.9,0.125,6.65493e-13,0.1
0.91,0.125,-2.55418e-14,0.1
0.92,0.125,-8.3975e-14,0.1
0.93,0.125,8.21184e-15,0.1
0.94,0.125,1.03367e-14,0.1
0.95,0.125,-1.12975e-15,0.1
0.96,0.125,-9.3356e-16,0.1
0.97,0.125,1.94814e-16,0.1
0.98,0.125,-1.27097e-16,0.1
0.99,0.125,-1.58133e-16,0.1
1,0.125,0,0.1
