x,rho,u,p
0,1,0,1
0.01,1,6.48797e-10,1
0.02,1,1.71764e-09,1
0.03,1,-1.73175e-09,1
0.04,1,-8.74408e-09,1
0.05,1,-2.48945e-09,1
0.06,1,2.8684e-08,1
0.07,1,4.02911e-08,1
0.08,1,-5.31229e-08,1
0.09,1,-1.97962e-07,1
0.1,1,-6.2218e-08,1
0.11,1,5.64002e-07,0.999999
0.12,0.999999,9.18686e-07,0.999999
0.13,1,-5.30092e-07,1
0.14,1,-3.48345e-06,1
0.15,1,-3.29156e-06,1
0.16,0.999995,5.36663e-06,0.999994
0.17,0.999985,1.77448e-05,0.999979
0.18,0.999988,1.42898e-05,0.999983
0.19,1.00002,-2.07999e-05,1.00002
0.2,1.00005,-6.36794e-05,1.00008
0.21,1.00003,-3.17338e-05,1.00004
0.22,0.999805,0.000240368,0.999704
0.23,0.999088,0.00109319,0.99869
0.24,0.997304,0.00320473,0.996201
0.25,0.99326,0.00799514,0.990568
0.26,0.984332,0.0186465,0.978135
0.27,0.967873,0.0385142,0.955305
0.28,0.944795,0.0668124,0.923568
0.29,0.917822,0.100594,0.886868
0.3,0.889209,0.137324,0.848394
0.31,0.860266,0.175462,0.809969
0.32,0.831591,0.214277,0.772404
0.33,0.803414,0.253472,0.735997
0.34,0.775829,0.292924,0.700846
0.35,0.748885,0.332555,0.666993
0.36,0.722623,0.372295,0.634464
0.37,0.697083,0.412065,0.603281
0.38,0.67231,0.45177,0.573469
0.39,0.648343,0.49131,0.545043
0.4,0.625197,0.530621,0.517988
0.41,0.602839,0.569714,0.492233
0.42,0.58119,0.608689,0.467655
0.43,0.560154,0.647688,0.444122
0.44,0.539681,0.686784,0.421557
0.45,0.519831,0.725839,0.400003
0.46,0.50077,0.764472,0.379621
0.47,0.48267,0.802208,0.360589
0.48,0.465786,0.83844,0.343045
0.49,0.451022,0.871822,0.327654
0.5,0.439119,0.899229,0.315528
0.51,0.429287,0.919906,0.306244
0.52,0.423602,0.931968,0.301299
0.53,0.422435,0.935999,0.299764
0.54,0.4238,0.935116,0.299968
0.55,0.426249,0.931152,0.30158
0.56,0.42854,0.9257,0.303817
0.57,0.428978,0.921463,0.305472
0.58,0.427666,0.920592,0.306015
0.59,0.42587,0.921925,0.305347
0.6,0.424605,0.924692,0.304026
0.61,0.424762,0.927539,0.302736
0.62,0.425838,0.929405,0.301965
0.63,0.426902,0.930424,0.301844
0.64,0.427044,0.930486,0.30218
0.65,0.424938,0.929448,0.302732
0.66,0.416877,0.928181,0.303152
0.67,0.397719,0.928298,0.302962
0.68,0.369109,0.928403,0.30292
0.69,0.335909,0.928336,0.303063
0.7,0.303388,0.928453,0.303195
0.71,0.276871,0.9279,0.303054
0.72,0.260596,0.926819,0.302711
0.73,0.25389,0.927312,0.30292
0.74,0.252186,0.928429,0.303452
0.75,0.25308,0.929171,0.303897
0.76,0.255576,0.929205,0.304048
0.77,0.258928,0.928029,0.303722
0.78,0.262426,0.926011,0.303088
0.79,0.265576,0.924333,0.302517
0.8,0.267996,0.923512,0.30221
0.81,0.269248,0.922876,0.30198
0.82,0.268883,0.921182,0.30144
0.83,0.266022,0.914127,0.299029
0.84,0.257326,0.88201,0.288681
0.85,0.226082,0.730181,0.243092
0.86,0.162963,0.332383,0.151541
0.87,0.130876,0.054576,0.107385
0.88,0.125768,0.00704501,0.100956
0.89,0.125042,0.000422726,0.100076
0.9,0.124979,-0.000146932,0.0999786
0.91,0.125004,1.53738e-05,0.100001
0.92,0.125004,3.55702e-05,0.100005
0.93,0.125,-2.74778e-06,0.0999996
0.94,0.124999,-4.94605e-06,0.0999993
0.95,0.125,1.03532e-06,0.1
0.96,0.125,7.21637e-07,0.1
0.97,0.125,-2.2976e-07,0.1
0.98,0.125,-9.60507e-08,0.1
0.99,0.125,2.61302e-08,0.1
1,0.125,0,0.1
