x,rho,u,p
0,1,0,1
0.01,1,-3.70795e-12,1
0.02,1,-4.37968e-13,1
0.03,1,2.93113e-11,1
0.04,1,2.55436e-11,1
0.05,1,-1.16605e-10,1
0.06,1,-1.9841e-10,1
0.07,1,3.61355e-10,1
0.08,1,1.13701e-09,1
0.09,1,-5.95961e-10,1
0.1,1,-5.21396e-09,1
0.11,1,-2.19191e-09,1
0.12,1,1.87213e-08,1
0.13,1,2.64335e-08,1
0.14,1,-4.50772e-08,1
0.15,1,-1.45007e-07,1
0.16,1,8.76243e-09,1
0.17,1,5.2612e-07,0.999999
0.18,1,5.81917e-07,0.999999
0.19,1,-1.07121e-06,1
0.2,1,-3.24373e-06,1
0.21,1,-7.4604e-07,1
0.22,0.999992,9.32698e-06,0.999989
0.23,0.999986,1.63131e-05,0.999981
0.24,1,-1.01859e-06,1
0.25,1.00003,-4.21496e-05,1.00005
0.26,1.00004,-4.9009e-05,1.00006
0.27,0.999912,0.000113831,0.999856
0.28,0.999385,0.000744466,0.999099
0.29,0.997932,0.00246526,0.997067
0.3,0.99442,0.00661984,0.99218
0.31,0.986267,0.0163206,0.980834
0.32,0.969178,0.0369228,0.957111
0.33,0.942524,0.0696305,0.920456
0.34,0.909694,0.110923,0.875895
0.35,0.874117,0.157061,0.828308
0.36,0.837924,0.205587,0.780672
0.37,0.802145,0.255242,0.734378
0.38,0.767201,0.305478,0.689958
0.39,0.733275,0.356029,0.647603
0.4,0.70048,0.406702,0.607401
0.41,0.668924,0.457284,0.569423
0.42,0.638713,0.507528,0.533732
0.43,0.609879,0.557276,0.5003
0.44,0.582291,0.606659,0.468904
0.45,0.555707,0.656076,0.439193
0.46,0.530031,0.705682,0.411003
0.47,0.50551,0.754855,0.384597
0.48,0.482685,0.802257,0.360578
0.49,0.462307,0.845828,0.339623
0.5,0.445516,0.883163,0.322463
0.51,0.433773,0.912117,0.309878
0.52,0.426767,0.930506,0.301738
0.53,0.422323,0.93723,0.298413
0.54,0.420022,0.937137,0.298832
0.55,0.420712,0.932843,0.300903
0.56,0.423965,0.927308,0.303448
0.57,0.428035,0.922532,0.305701
0.58,0.431127,0.920234,0.306861
0.59,0.431814,0.921503,0.306226
0.6,0.429559,0.925041,0.304349
0.61,0.424012,0.92824,0.302918
0.62,0.412887,0.929331,0.302604
0.63,0.392323,0.929588,0.30268
0.64,0.363092,0.930301,0.30252
0.65,0.329973,0.930579,0.302489
0.66,0.298339,0.930155,0.302724
0.67,0.273599,0.929617,0.303083
0.68,0.259124,0.928131,0.303024
0.69,0.252814,0.92552,0.302193
0.7,0.251031,0.923897,0.301596
0.71,0.252051,0.924339,0.301699
0.72,0.254849,0.925411,0.30202
0.73,0.258515,0.925629,0.302242
0.74,0.26184,0.923854,0.301778
0.75,0.263613,0.91725,0.299405
0.76,0.261653,0.89032,0.290616
0.77,0.24114,0.769507,0.253949
0.78,0.175493,0.401087,0.164116
0.79,0.133307,0.0742029,0.110052
0.8,0.126109,0.00998644,0.101334
0.81,0.125083,0.00074221,0.100131
0.82,0.124975,-0.000148941,0.0999785
0.83,0.125002,-6.02223e-06,0.099998
0.84,0.125005,4.085e-05,0.100005
0.85,0.125,1.01011e-06,0.1
0.86,0.124999,-5.94152e-06,0.0999992
0.87,0.125,5.52074e-07,0.1
0.88,0.125,9.21395e-07,0.1
0.89,0.125,-1.68174e-07,0.1
0.9,0.125,-1.28387e-07,0.1
0.91,0.125,3.83355e-08,0.1
0.92,0.125,1.65268e-08,0.1
0.93,0.125,-7.38158e-09,0.1
0.94,0.125,-1.84289e-09,0.1
0.95,0.125,1.28236e-09,0.1
0.96,0.125,1.51379e-10,0.1
0.97,0.125,-2.03784e-10,0.1
0.98,0.125,-3.78841e-12,0.1
0.99,0.125,2.20191e-11,0.1
1,0.125,0,0.1
