x,rho,u,p
0,1,0,1
0.01,1,4.80231e-12,1
0.02,1,3.84496e-11,1
0.03,1,1.5338e-11,1
0.04,1,-1.64067e-10,1
0.05,1,-1.8981e-10,1
0.06,1,5.5003e-10,1
0.07,1,1.2488e-09,1
0.08,1,-1.19711e-09,1
0.09,1,-6.1076e-09,1
0.1,1,-8.77834e-10,1
0.11,1,2.28843e-08,1
0.12,1,2.60006e-08,1
0.13,1,-5.85269e-08,1
0.14,1,-1.57006e-07,1
0.15,1,3.52977e-08,1
0.16,1,5.87502e-07,0.999999
0.17,1,5.80864e-07,0.999999
0.18,1,-1.22266e-06,1
0.19,1,-3.42433e-06,1
0.2,1,-6.60003e-07,1
0.21,0.999992,9.79014e-06,0.999988
0.22,0.999986,1.69004e-05,0.99998
0.23,1,-6.60154e-07,1
0.24,1.00003,-4.26217e-05,1.00005
0.25,1.00004,-5.22881e-05,1.00006
0.26,0.999922,0.000101462,0.999872
0.27,0.999419,0.000703063,0.999149
0.28,0.998036,0.00234089,0.997215
0.29,0.994715,0.00627051,0.992591
0.3,0.987064,0.0153702,0.981942
0.31,0.971036,0.03467,0.959682
0.32,0.945878,0.0654761,0.925046
0.33,0.914705,0.104545,0.882655
0.34,0.880777,0.148315,0.837156
0.35,0.846157,0.194409,0.791434
0.36,0.811853,0.241603,0.746856
0.37,0.778276,0.289368,0.703948
0.38,0.745597,0.337461,0.662896
0.39,0.713913,0.385724,0.623778
0.4,0.683314,0.433989,0.586655
0.41,0.653892,0.482053,0.551583
0.42,0.625716,0.529732,0.518582
0.43,0.598743,0.577004,0.487549
0.44,0.572797,0.624098,0.458229
0.45,0.5477,0.671312,0.430364
0.46,0.523475,0.7186,0.403926
0.47,0.500406,0.765308,0.379177
0.48,0.479028,0.81019,0.35667
0.49,0.459995,0.851219,0.337141
0.5,0.443883,0.886453,0.320983
0.51,0.432359,0.913895,0.309079
0.52,0.426256,0.930829,0.301782
0.53,0.423489,0.937581,0.298594
0.54,0.421822,0.936678,0.298712
0.55,0.421624,0.932265,0.300908
0.56,0.423399,0.926498,0.303457
0.57,0.426472,0.922053,0.305541
0.58,0.42939,0.92017,0.30664
0.59,0.430892,0.92175,0.306246
0.6,0.430361,0.925151,0.304535
0.61,0.427596,0.928362,0.302932
0.62,0.421561,0.929735,0.302386
0.63,0.408702,0.929571,0.302515
0.64,0.385697,0.929906,0.302508
0.65,0.355075,0.930261,0.302481
0.66,0.321832,0.929887,0.302669
0.67,0.2914,0.929168,0.302959
0.68,0.2692,0.929166,0.303316
0.69,0.257369,0.929036,0.303423
0.7,0.252438,0.92721,0.302782
0.71,0.251207,0.924949,0.301888
0.72,0.252534,0.924138,0.301601
0.73,0.255634,0.9247,0.301869
0.74,0.259571,0.925213,0.302231
0.75,0.26316,0.924387,0.302162
0.76,0.265259,0.920312,0.300949
0.77,0.26441,0.906081,0.295949
0.78,0.253567,0.843515,0.276012
0.79,0.204291,0.580033,0.203557
0.8,0.144188,0.168975,0.123846
0.81,0.127625,0.0236452,0.103155
0.82,0.125279,0.00250397,0.100378
0.83,0.124985,-2.15702e-05,0.0999979
0.84,0.124992,-8.1809e-05,0.0999874
0.85,0.125006,4.33868e-05,0.100006
0.86,0.125002,1.6198e-05,0.100002
0.87,0.124999,-7.13219e-06,0.099999
0.88,0.125,-1.63834e-06,0.0999998
0.89,0.125,1.35592e-06,0.1
0.9,0.125,1.44063e-07,0.1
0.91,0.125,-2.26955e-07,0.1
0.92,0.125,-1.3603e-09,0.1
0.93,0.125,3.60747e-08,0.1
0.94,0.125,-3.0038e-09,0.1
0.95,0.125,-5.34519e-09,0.1
0.96,0.125,9.35745e-10,0.1
0.97,0.125,7.30401e-10,0.1
0.98,0.125,-1.90428e-10,0.1
0.99,0.125,-7.73219e-11,0.1
1,0.125,0,0.1
