x,rho,u,p
0,1,0,1
0.01,1,0,1
0.02,1,0,1
0.03,1,0,1
0.04,1,0,1
0.05,1,2.50019e-17,1
0.06,1,-8.99923e-17,1
0.07,1,1.347e-16,1
0.08,1,2.00233e-15,1
0.09,1,-1.58095e-15,1
0.1,1,-1.56998e-14,1
0.11,1,1.39502e-14,1
0.12,1,1.11473e-13,1
0.13,1,-1.22139e-13,1
0.14,1,-7.82947e-13,1
0.15,1,9.22307e-13,1
0.16,1,5.34299e-12,1
0.17,1,-6.1511e-12,1
0.18,1,-3.5381e-11,1
0.19,1,3.59086e-11,1
0.2,1,2.26593e-10,1
0.21,1,-1.74664e-10,1
0.22,1,-1.39011e-09,1
0.23,1,5.97724e-10,1
0.24,1,8.04226e-09,1
0.25,1,4.3181e-12,1
0.26,1,-4.27201e-08,1
0.27,1,-2.22447e-08,1
0.28,1,2.00938e-07,1
0.29,1,2.40519e-07,1
0.3,1,-7.57106e-07,1
0.31,1,-1.65369e-06,1
0.32,0.999998,1.9695e-06,0.999998
0.33,0.999993,9.24022e-06,0.999989
0.34,0.999996,3.37268e-06,0.999996
0.35,1.00002,-2.56524e-05,1.00003
0.36,1.00003,-2.52698e-05,1.00003
0.37,0.99987,0.000171366,0.999772
0.38,0.999162,0.00102143,0.998755
0.39,0.996916,0.00367344,0.99563
0.4,0.990625,0.0110945,0.986913
0.41,0.973668,0.0313748,0.963406
0.42,0.935944,0.0778199,0.911465
0.43,0.87925,0.150294,0.835139
0.44,0.81327,0.23942,0.748805
0.45,0.745648,0.337122,0.663109
0.46,0.680864,0.437719,0.583868
0.47,0.62121,0.537097,0.513567
0.48,0.5677,0.632608,0.452871
0.49,0.520463,0.723256,0.401548
0.5,0.478933,0.807813,0.358504
0.51,0.446669,0.881235,0.32487
0.52,0.429418,0.927222,0.302379
0.53,0.420898,0.94266,0.294121
0.54,0.412895,0.94452,0.295483
0.55,0.399194,0.933775,0.300224
0.56,0.374202,0.922925,0.304929
0.57,0.3447,0.918564,0.305212
0.58,0.315379,0.919144,0.303292
0.59,0.288193,0.924584,0.302844
0.6,0.267259,0.928587,0.304564
0.61,0.252234,0.921088,0.304192
0.62,0.236976,0.879962,0.290508
0.63,0.204735,0.67167,0.226746
0.64,0.149912,0.236857,0.134901
0.65,0.128411,0.0324039,0.104356
0.66,0.125374,0.00346713,0.1005
0.67,0.124996,6.79849e-05,0.100013
0.68,0.124989,-9.5294e-05,0.0999856
0.69,0.125006,3.85782e-05,0.100005
0.7,0.125002,1.80978e-05,0.100002
0.71,0.124999,-6.72661e-06,0.0999991
0.72,0.125,-1.79486e-06,0.0999998
0.73,0.125,1.37054e-06,0.1
0.74,0.125,1.64284e-07,0.1
0.75,0.125,-2.36955e-07,0.1
0.76,0.125,-6.35746e-09,0.1
0.77,0.125,3.83147e-08,0.1
0.78,0.125,-1.57028e-09,0.1
0.79,0.125,-5.75835e-09,0.1
0.8,0.125,5.70451e-10,0.1
0.81,0.125,8.10411e-10,0.1
0.82,0.125,-1.25181e-10,0.1
0.83,0.125,-1.06633e-10,0.1
0.84,0.125,2.27779e-11,0.1
0.85,0.125,1.30597e-11,0.1
0.86,0.125,-3.69636e-12,0.1
0.87,0.125,-1.47298e-12,0.1
0.88,0.125,5.49312e-13,0.1
0.89,0.125,1.49343e-13,0.1
0.9,0.125,-7.60058e-14,0.1
0.91,0.125,-1.31387e-14,0.1
0.92,0.125,1.00238e-14,0.1
0.93,0.125,1.24379e-15,0.1
0.94,0.125,-8.80662e-16,0.1
0.95,0.125,7.53763e-17,0.1
0.96,0.125,8.00206e-17,0.1
0.97,0.125,-5.00517e-18,0.1
0.98,0.125,-1.8202e-16,0.1
0.99,0.125,-1.58131e-16,0.1
1,0.125,0,0.1
